user_id,address,vol,last_ts
66873,0xfb9b7669518Fc923Dae67a2837766978a9BdEE78,256.27031999999997,1772311266847
65228,0x51A28e0c9b031fD8aB5ab1684c21C7320D6a9cC8,253.10876599999997,1772232498852
64484,0x7b217d442900722cF26b4D8ce573Ca54b402bd0d,249.48661900000002,1772204100856
70161,0xb7E2ffDe22aae4061080B6dE4343a39F3948d040,243.910687,1772670322835
65202,0x5554920EF6ddBb2416ee9C5f09c77fBB3D10DbA3,238.59979700000002,1772227840856
62062,0xfc983Fe08A887EabfF39DdAc3A55408B1E97fa10,235.786345,1772106115054
65237,0xeEe34832C493D18EF3af442Cf7916ea6782098cB,234.89253100000005,1772234740345
66565,0xe9CF5F0200955b7B3FdD2c621Fe19324C6016D9e,233.85431999999997,1772698105895
62249,0x2C3d82ABB7cE2e4D00aa7DA800525D1f09402Ea1,231.052921,1772426541846
65207,0x5BEB79dF031c892E16eDA801d93B6F2C15093904,230.90356800000006,1772229245856
65717,0x502Ea7FA74B8D47232B4341D2981008505AF6Eb3,228.36879299999998,1772257428346
65789,0xAe88CBAF25056903077281Ee0B093af6FCb6DF97,223.926351,1772258804345
65216,0x112Af384BEfa129795206674950A090e0D60F390,223.90865200000002,1772230899346
65803,0xf96b22CC2A047548fBAa0ADCF102061D1ee155D4,221.79709200000002,1772271600719
66073,0x1cc1AA53d7CcCcABCA3afd25757254272d87d05b,221.788594,1772272377518
62755,0x571aE2dc1DF14A38a5386A55d12EC4843dE34f6C,220.96114900000003,1772138257738
